id,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,SNAPSPTH16,FFRPTH14,PCT_SNAP16,FMRKTPTH16
1001,32.062254747184035,11.991125000212604,3.3513316313738293,0.760911409460565,0.649878148,16.97643575350071,0.018045329868629997
1003,16.767489331327024,5.4244265969613314,1.9051144660996444,0.949752992301287,0.659633903,16.97643575350071,0.01917885722779208
1005,22.105560066973666,10.739666573274102,4.329378079092943,1.35438731625907,0.818239298,16.97643575350071,0.154053533602927
1007,4.2303244206186426,2.6016270076683963,2.8214274439833398,0.864873618042368,0.222162979,16.97643575350071,0.04416375921918474
1009,6.497380137361867,2.8801498232112803,3.3364141441489017,0.815945746106567,0.363831667,16.97643575350071,0.017329821156245668
1011,37.950342361794206,19.74335074065961,11.104440609899546,1.06961333075983,0.2787068,16.97643575350071,0.09650646593321752
1013,6.226804584468373,2.926121930559144,3.770678377587316,1.29179584625129,0.837603469,16.97643575350071,0.10001000100010002
1015,23.433851807648516,9.178566582982912,2.6098954796953793,1.18298708966271,0.888574485,16.97643575350071,0.01745033199256616
1017,20.843214136062457,10.328558281147888,5.240802890493261,1.10805779629465,0.763000352,16.97643575350071,0.029548207901190792
1019,0.39833198231404826,0.2211124003094359,2.822199537318709,1.2568837058633,0.576103238,16.97643575350071,0.038872691933916424
1021,3.3680065770122813,1.4605309613523727,3.8719094601946606,1.22512763326582,0.455259384,16.97643575350071,0.0
1023,19.50281549095887,7.290419052432211,7.211671047223731,1.18012263013417,0.45034902,16.97643575350071,0.07696451935657661
1025,22.11483889428084,11.154712302637634,9.129547508159378,1.68087897671368,1.042293045,16.97643575350071,0.0819940964250574
1027,4.613414584500919,2.3268798802372164,3.401923080286155,0.982063445004447,0.295159386,16.97643575350071,0.14823599169878446
1029,5.273411320245745,2.071715769553613,3.552265349129044,0.76498704547485,0.530503979,16.97643575350071,0.06700616456714018
1031,20.994005725991233,5.9812031395362775,2.7371308876188927,0.881713713088406,0.667858335,16.97643575350071,0.019521336821145513
1033,20.385952642876276,6.551704535138825,2.9959598358393227,1.39718902169101,0.953376235,16.97643575350071,0.05533421868083223
1035,26.900207440887964,13.2297762622088,5.789568182885138,1.26395051768186,0.552486188,16.97643575350071,0.08067769261799113
1037,24.516252133091168,10.12480748542976,5.844221712676971,0.378036102447784,0.091861106,16.97643575350071,0.0
1039,9.980464049266544,4.370326751105626,3.3001270001401,1.4594123195757,0.633011552,16.97643575350071,0.053393133643013506
1041,37.96178977914188,17.039060380152165,4.438704254915358,1.32370205323558,0.357730557,16.97643575350071,0.07187522461007691
1043,7.3380969101382725,3.1096062497312267,3.2982458046664886,0.990247076750211,0.651994735,16.97643575350071,0.01212547440918626
1045,27.933712995483674,10.559380332897096,3.0655048470906654,1.05973807879305,0.687090777,16.97643575350071,0.04062893592816804
1047,17.4350909803699,11.556270931993701,5.794713907896636,1.20184296474039,0.455515332,16.97643575350071,0.024995000999800038
1049,3.76865468839694,2.166964608756782,2.7566603192181693,1.15655853314528,0.605079856,16.97643575350071,0.028208744710860368
1051,18.995960540896057,6.943021713768281,3.4673392169905797,0.914844109748693,0.555713351,16.97643575350071,0.024450176652526315
1053,13.201741703268405,7.219940028337117,4.0093011367225335,1.19053929884083,0.715554024,16.97643575350071,0.07951653944020357
1055,22.301854659492676,9.40061662634827,3.236266680360548,1.14643864643865,0.763056476,16.97643575350071,0.02925002925002925
1057,2.3628951514808536,1.354458698693846,6.266506819350999,0.715177887908457,0.53336494,16.97643575350071,0.06043756799226399
1059,11.555140475788987,4.120619393856075,3.7128103535906885,1.02757050714557,0.569602228,16.97643575350071,0.0632351081320349
1061,2.259027229296271,0.9307847980967114,2.3201701272453295,1.1992435059242,0.374363582,16.97643575350071,0.0
1063,32.75833066761382,21.342475716602983,8.343311725592004,2.01852291617193,0.11691804,16.97643575350071,0.23747328425552125
1065,11.830846128694542,4.647506988087107,9.59633824115071,0.975343320848939,0.461011591,16.97643575350071,0.06688068485821294
1067,4.655371795454584,2.142167970256265,4.541688785004347,0.873922162666045,0.581733566,16.97643575350071,0.11652295502213937
1069,18.061340106091762,6.282605938095543,2.2414950813933046,1.33181492017119,0.930964652,16.97643575350071,0.028830629660951797
1071,7.926365825835047,3.2725105417022373,3.513836919596346,1.01173807971153,0.550650337,16.97643575350071,0.019179868809697343
1073,31.232875774504382,12.27159061439927,2.742853707431759,0.901664490845123,0.971559929,16.97643575350071,0.025776283090303418
1075,1.5789110975071685,0.7506765904452212,3.9088334348910534,0.999904200795134,0.425954849,16.97643575350071,0.07184940364994971
1077,13.457265966728796,5.038074087861212,3.2198110778161064,0.997458061627563,0.773395205,16.97643575350071,0.010832123746181676
1079,4.799919493441918,2.122488172762448,3.4652881819801085,0.802149761360446,0.477940078,16.97643575350071,0.030080616051016727
1081,26.265008787000504,12.249503722650894,2.279176288188176,0.653076798896373,0.82979482,16.97643575350071,0.025158656779314552
1083,11.281947371575995,3.5183538563756978,2.6679963209080997,0.809497626312177,0.561754436,16.97643575350071,0.010781322437010124
1085,22.478665296176032,13.062144953344987,10.474890006356205,1.59297161614211,0.0,16.97643575350071,0.09654373431164318
1087,37.52927141878496,21.638664429764262,10.475654407325827,0.900877146724323,0.463320463,16.97643575350071,0.05273427200337499
1089,26.44597413222182,7.467345123230629,1.7338991941515443,0.798860025343145,0.942052361,16.97643575350071,0.01960965579451322
1091,24.373451360066294,12.62897065386598,6.731829490502273,1.23265389111981,0.94480358,16.97643575350071,0.1524932648808011
1093,6.269273850522615,3.254542626393716,4.232911071957055,0.8806142631731,0.561593604,16.97643575350071,0.06667111140742717
1095,11.271673991954009,5.187505411019835,3.1729326463622454,1.13321493251504,0.750243036,16.97643575350071,0.03152684510860998
1097,25.126066244389722,10.265925301371794,2.049897305396693,1.23482532856358,0.60945792,16.97643575350071,0.012052955866896798
1099,24.760016749877014,12.83952666165294,8.979837313153723,1.20761727821644,0.410078826,16.97643575350071,0.09289363678588017
1101,28.854111159943102,14.572141064235861,3.1347536972372616,1.01318465437591,0.928427112,16.97643575350071,0.013253869025266292
1103,12.98374723901816,4.084201811613055,2.0816150923051095,1.08672514816433,0.827710753,16.97643575350071,0.0252075420965953
1105,8.32357167759611,4.885117507677651,8.853715303061819,1.25339461040318,0.101770812,16.97643575350071,0.10444955086693127
1107,2.679725716655743,0.8921588403881748,5.962544691342499,1.23007282031096,0.392830837,16.97643575350071,0.098405825624877
1109,13.786124616497949,6.304344573644488,4.262256911782687,1.18418153778365,0.988349456,16.97643575350071,0.03004266057802079
1111,14.728012324768386,6.815483083093571,4.9946081685551285,1.08893990228972,0.399307866,16.97643575350071,0.08829242450997704
1113,11.75865619219716,5.546703228318072,2.8429722390176835,1.09732058951615,0.738155952,16.97643575350071,0.017190400880148525
1115,5.457203495599691,1.567858407156042,2.1613219819675025,0.837887274338495,0.5651868,16.97643575350071,0.01136118338086095
1117,24.154762471320453,4.302479799198402,1.8346760109252618,0.608910750064096,0.682296581,16.97643575350071,0.03798273684610344
1119,16.744353545298555,10.37288563071278,10.544689098323236,1.59764826175869,0.53167249,16.97643575350071,0.07668711656441718
1121,13.413845072215915,5.8546645943336335,3.903612535632487,1.18909404142167,0.602542977,16.97643575350071,0.012483926944059523
1123,8.373536278820644,4.324954395602725,6.270150241114454,1.10696425794518,0.48584963,16.97643575350071,0.024553735850909718
1125,17.908299895553846,6.494042564553264,1.8598990416876058,0.843433510268378,0.796194093,16.97643575350071,0.01455589950606981
1127,11.725317658047238,5.210069743914313,4.4985011031331155,1.15443225021934,0.626231461,16.97643575350071,0.015392430002924562
1129,8.41190459768574,3.583565885650742,4.0705808495029006,0.934988461844513,0.178210764,16.97643575350071,0.05968011458582
1131,42.820296210425276,30.464746029194345,13.32527101311075,1.74464469931428,0.450531627,16.97643575350071,0.27307482250136533
1133,5.959127002697843,2.6550128462956955,4.0061800916301,1.09920884968144,0.414078675,16.97643575350071,0.04200798151648814
2013,70.13690003589271,34.93750964928621,21.93798278694322,1.51699029126214,0.297619048,11.55515477952376,0.0
2016,22.356213865453874,8.57404778862735,11.509969603352145,0.708340711882415,0.0,11.55515477952376,0.17708517797060386
2020,27.427207871838018,5.113838821052922,0.9256766594867039,0.41025021909821,0.677718348,11.55515477952376,0.03353544025325965
2050,67.62395515028449,41.98759872117439,53.51506658816814,2.81055209260908,0.391761809,11.55515477952376,0.0
2060,99.99999981287634,17.663233060884657,9.798994991956809,1.11358574610245,0.0,11.55515477952376,0.0
2068,100.00000074171741,22.933714962316046,0.44985904511372204,,1.041124414,11.55515477952376,0.0
2070,50.78418951985187,32.19756973688343,34.63980046012655,1.64849952900013,0.200481155,11.55515477952376,0.20185708518368994
2090,34.445623577555985,7.276819877993298,2.247470511732439,0.270861289200338,0.49317109,11.55515477952376,0.029819591471596837
2100,20.689558874093258,7.440981694271412,2.682935335782106,1.20192307692308,0.389711613,11.55515477952376,0.4006410256410256
2105,99.39092036299768,38.76796356592261,28.731276066327048,2.88739172281039,0.0,11.55515477952376,0.0
2110,32.17481344389129,5.906283329404573,2.6803449751634365,0.361894788715042,0.956612973,11.55515477952376,0.06159911297277319
2122,19.654846678870037,5.835360742319909,3.920923572278557,0.63811119087501,0.678532282,11.55515477952376,0.10255358424776946
2130,7.884536000915338,1.6138728744157524,0.9127432114369878,0.581987487269024,0.870385145,11.55515477952376,0.0
2150,14.336809950599324,4.606255646434321,2.065797689080734,0.655403437226915,0.500500501,11.55515477952376,0.0
2164,99.85810052414041,43.516344351193254,49.19482970211735,5.44174135723431,0.0,11.55515477952376,0.0
2170,25.856795701145458,7.623940923906264,2.3276058158441115,0.420000319391878,0.439304469,11.55515477952376,0.07665405068749102
2180,55.58372985753635,38.093344951267596,45.955790874295914,2.59655137642432,0.101864113,11.55515477952376,0.0
2185,58.55972802047721,13.197183464460446,28.818205871363777,1.27524463876744,0.206121818,11.55515477952376,0.0
2188,57.45132178579716,34.055108679714344,43.24343009503053,2.76945132282028,0.25916807,11.55515477952376,0.0
2195,4.7242607531920315,0.6621122955512083,1.3909326431406066,1.2702445220705,0.0,11.55515477952376,0.0
2198,31.638651697787374,14.76499608736618,12.518096529735415,1.10288325193005,0.0,11.55515477952376,0.0
2220,18.379121288419324,4.132906235577818,3.433356932868039,0.358625896564741,0.449438202,11.55515477952376,0.11325028312570781
