PCT_OBESE_ADULTS13,PCT_SNAP16,PCT_FMRKT_OTHERFOOD16,PCT_DIABETES_ADULTS13,PCT_SFSP15,PCT_NHNA10,PCT_SBP15,SODATAX_STORES14,CHIPSTAX_VENDM14,MEDHHINC15,PCT_NHWHITE10,FFRPTH14,FSRPTH14,PCT_FMRKT_WIC16,METRO13,GROCPTH14,PCT_LACCESS_NHPI15,RECFACPTH14,PCT_HISP10,PCT_FMRKT_BAKED16,PCT_LACCESS_SNAP15,PCT_FMRKT_WICCASH16,SODATAX_VENDM14,PCT_LACCESS_NHASIAN15,SNAPSPTH16,PCT_WIC15,PCT_LACCESS_SENIORS15,FMRKTPTH16,POVRATE15,SUPERCPTH14,PCT_FMRKT_FRVEG16,PCT_HSPA15,PCT_FMRKT_SNAP16,PCT_65OLDER10,CHIPSTAX_STORES14,PCT_NSLP15,PCT_18YOUNGER10,PCT_LACCESS_LOWI15,PCT_LACCESS_NHNA15,CONVSPTH14,FOODHUB16,PCT_LACCESS_WHITE15,PCT_FMRKT_ANMLPROD16,PCT_LACCESS_MULTIR15,PCT_LACCESS_CHILD15,PCT_NHBLACK10,PCT_LACCESS_HHNV15,PCT_FMRKT_CREDIT16,FOOD_TAX14,PCT_NHPI10,SPECSPTH14,PCT_NHASIAN10,PCT_FMRKT_SFMNP16,PCT_LACCESS_HISP15,PCT_LACCESS_POP15,PCT_LACCESS_BLACK15
40.8,16.97643575350071,0.0,18.1,1.0271087814950426,0.12987950068547516,5.2329982595108975,4.0,4.0,35089.0,55.55956418211993,0.45034902,0.37529085,0.0,False,0.22517451,0.0,0.0,0.5267335305577603,0.0,6.138276316547528,0.0,4.0,0.0,1.18012263013417,2.7193521519644355,3.2677715939379466,0.07696451935657661,24.4,0.0,0.0,25.400000000000006,0.0,18.17591456815066,4.0,10.93452934248121,22.663972869615414,7.290419052432211,0.03607764021439844,0.900698041,0,5.367030350915232,0.0,0.06399120181772083,4.023045451848019,43.22101161699978,7.211671047223731,0.0,4.0,0.0,0.0,0.08658633379031676,0.0,0.08169374889640883,19.50281549095887,14.0357163333589
38.2,16.97643575350071,50.0,16.3,1.0271087814950426,0.3716176982928812,5.2329982595108975,4.0,4.0,37317.0,53.97359965935045,1.042293045,0.60132291,0.0,False,0.20044097,0.003825570674021643,0.120264582,1.0490457941392792,50.0,4.148988028320993,0.0,4.0,0.053733992662344285,1.68087897671368,2.7193521519644355,3.2616907024361708,0.0819940964250574,22.2,0.080176388,100.0,25.400000000000006,50.0,16.157627840359233,4.0,10.93452934248121,24.731932024929353,11.154712302637634,0.06878701117483219,0.521146522,0,8.63005698560233,50.0,0.21287069730473346,5.896632407570549,43.66507954941354,9.129547508159378,50.0,4.0,0.015484070762203383,0.080176388,0.2864553091007626,100.0,0.3126737467327999,22.11483889428084,13.145564632511245
37.3,16.97643575350071,0.0,14.6,1.0271087814950426,0.3947746195808211,5.2329982595108975,4.0,4.0,38908.0,80.289979902383,0.295159386,0.442739079,0.0,False,0.22136954,0.0,0.0,2.863910422049957,0.0,0.7238262466098201,0.0,4.0,0.00689594066263749,0.982063445004447,2.7193521519644355,0.7852368521612403,0.14823599169878446,18.4,0.0,0.0,25.400000000000006,0.0,17.578237151880565,4.0,10.93452934248121,22.566752799310937,2.3268798802372164,0.019865980807184467,0.516528926,0,4.008493619202447,0.0,0.11472364913669465,1.028049402183477,14.699971289118578,3.401923080286155,0.0,4.0,0.0,0.073789847,0.1650875681883434,0.0,0.07988899797455787,4.613414584500919,0.46343537898193515
30.0,16.97643575350071,100.0,12.6,1.0271087814950426,0.33395671920919046,5.2329982595108975,4.0,4.0,42136.0,93.21399946566925,0.530503979,0.132625995,0.0,False,0.132625995,0.0,0.066312997,2.0504942559444297,100.0,0.6712892316282975,0.0,4.0,0.0008009229478335761,0.76498704547485,2.7193521519644355,0.7485629817540141,0.06700616456714018,18.9,0.0,100.0,25.400000000000006,0.0,15.769436281057974,4.0,10.93452934248121,23.71760619823671,2.071715769553613,0.011218697743296487,0.663129973,0,5.154791783400501,100.0,0.09388469843185948,1.2591615719612876,3.2994923857868024,3.552265349129044,100.0,4.0,0.00667913438418381,0.0,0.15362009083622763,100.0,0.09129877641423191,5.273411320245745,0.012715224942006813
33.7,16.97643575350071,100.0,15.9,1.0271087814950426,1.2052534636021464,5.2329982595108975,4.0,4.0,46858.0,72.3432369664451,0.667858335,0.550000982,0.0,False,0.098214461,0.059878595850246664,0.078571569,6.366621286137583,100.0,1.9978051178228171,0.0,4.0,0.46761284338248976,0.881713713088406,2.7193521519644355,2.2089558035000403,0.019521336821145513,16.2,0.0196429,100.0,25.400000000000006,0.0,14.435012412909426,4.0,10.93452934248121,24.193160887322815,5.9812031395362775,0.21663687827550454,0.53035809,0,16.942371617756066,100.0,1.043569894503852,5.144449659195704,16.531192440137744,2.7371308876188927,0.0,4.0,0.10210619043805559,0.0196429,1.2593096820693521,100.0,1.2149268401550692,20.994005725991233,2.2639359511944623
37.5,16.97643575350071,33.3333333333333,18.7,1.0271087814950426,0.4813698831483795,5.2329982595108975,4.0,4.0,41171.0,79.61710884103769,0.953376235,0.696698018,33.3333333333333,True,0.183341584,0.0018372896303373264,0.11000495,2.0081575659586974,33.3333333333333,3.6827821822294777,33.3333333333333,4.0,0.15042673968671638,1.39718902169101,2.7193521519644355,3.4320937420703315,0.05533421868083223,18.1,0.0183342,33.3333333333333,25.400000000000006,33.3333333333333,17.386271771882118,4.0,10.93452934248121,22.109943411479385,6.551704535138825,0.07114078763254704,0.78836881,0,17.372829382930718,33.3333333333333,0.48565425486451097,4.790221905716984,15.988094363195415,2.9959598358393227,33.3333333333333,4.0,0.02572205482472257,0.0550025,0.4115528771955611,33.3333333333333,0.3658048822977199,20.385952642876276,2.3040641953350667
36.4,16.97643575350071,100.0,17.4,1.0271087814950426,0.3326277592984578,5.2329982595108975,4.0,4.0,29981.0,51.133958270335654,0.552486188,0.315706393,0.0,False,0.157853197,0.0,0.0,1.2171152101602662,100.0,7.609672179518561,0.0,4.0,0.030131384897385774,1.26395051768186,2.7193521519644355,5.667538576271386,0.08067769261799113,28.3,0.0,100.0,25.400000000000006,0.0,17.856062896885394,4.0,10.93452934248121,22.996673722407017,13.2297762622088,0.10882311467430679,1.104972376,0,19.263836215146355,100.0,0.36426832065265874,5.253773645420049,46.28061687329906,5.789568182885138,0.0,4.0,0.0,0.0,0.12851527063804052,100.0,0.16563230971386,26.900207440887964,7.1331484054223235
34.0,16.97643575350071,0.0,14.7,1.0271087814950426,0.5189990732159407,5.2329982595108975,4.0,4.0,36355.0,84.07520190652721,0.633011552,0.474758664,0.0,False,0.158252888,0.0,0.079126444,1.2789620018535681,0.0,1.4271134851647223,0.0,4.0,0.011033602803957872,1.4594123195757,2.7193521519644355,1.9293350298475411,0.053393133643013506,22.3,0.0263755,0.0,25.400000000000006,0.0,18.37415596451741,4.0,10.93452934248121,22.56851582152787,4.370326751105626,0.04957708276118946,0.923141847,0,8.969370839059156,0.0,0.11208109719767034,2.0759194699757684,12.405666622534092,3.3001270001401,0.0,4.0,0.0026479544551833707,0.052751,0.3918972593671389,0.0,0.06908098896961419,9.980464049266544,0.8384014158671892
39.7,16.97643575350071,0.0,16.5,1.0271087814950426,0.402703868833597,5.2329982595108975,4.0,4.0,36759.0,72.05522795915432,0.357730557,0.429276669,0.0,False,0.214638334,0.0,0.0,1.466992665036675,0.0,7.827321755726486,0.0,4.0,0.06871941621784151,1.32370205323558,2.7193521519644355,5.455149518172645,0.07187522461007691,19.9,0.0,0.0,25.400000000000006,0.0,15.892420537897312,4.0,10.93452934248121,23.788292823241765,17.039060380152165,0.11349111675158134,0.50082278,0,27.84056508280821,0.0,0.6698839629983186,9.192671845769596,23.306486408744426,4.438704254915358,0.0,4.0,0.007191140514885661,0.0,1.35912555731339,0.0,0.25659789233860925,37.96178977914188,9.26913022219646
33.4,16.97643575350071,100.0,14.4,1.0271087814950426,0.49374424794169586,5.2329982595108975,4.0,4.0,39290.0,92.73934780986494,0.651994735,0.590485798,0.0,False,0.184526812,0.001624562080691105,0.0369054,4.2956993259209515,100.0,1.1118573448773978,0.0,4.0,0.06879024204331605,0.990247076750211,2.7193521519644355,1.2630533491441809,0.01212547440918626,19.4,0.0123018,100.0,25.400000000000006,100.0,15.931646892022982,4.0,10.93452934248121,23.183593264184267,3.1096062497312267,0.030064303004947144,0.602787585,0,6.958200188788734,100.0,0.23766959260181952,1.7822768166052532,1.021068079496555,3.2982458046664886,100.0,4.0,0.02238638907544213,0.0492071,0.42161032758749345,100.0,0.45609741824640826,7.3380969101382725,0.0417480154692263
36.5,16.97643575350071,50.0,14.1,1.0271087814950426,0.6706334202304431,5.2329982595108975,4.0,4.0,45294.0,71.0533123718931,0.687090777,0.606256568,0.0,False,0.161668418,0.037479035243626786,0.0404171,5.6138186304750155,0.0,3.418145695350062,0.0,4.0,0.31292738047146923,1.05973807879305,2.7193521519644355,2.7157217244937217,0.04062893592816804,18.5,0.0202086,50.0,25.400000000000006,0.0,13.450478597440846,4.0,10.93452934248121,24.829356629718813,10.559380332897096,0.216183957875696,0.646673672,0,19.979304069027286,50.0,1.9718251201225965,8.246732551427355,18.996636882848104,3.0655048470906654,0.0,4.0,0.08358042626017392,0.0,1.0487353485502777,50.0,2.422768055381903,27.933712995483674,5.415993446898111
40.8,16.97643575350071,100.0,19.0,1.0271087814950426,0.17800091282519398,5.2329982595108975,4.0,4.0,29682.0,28.927430397078957,0.455515332,0.359617367,100.0,False,0.191795929,0.00038724226026108405,0.047949,0.7051574623459608,100.0,6.595094049249297,100.0,4.0,0.04780320069867139,1.20184296474039,2.7193521519644355,2.8455496820599495,0.024995000999800038,34.6,0.0239745,100.0,25.400000000000006,100.0,14.06891830214514,4.0,10.93452934248121,26.460520310360565,11.556270931993701,0.02001855715295993,0.743209225,0,4.2563885424707895,100.0,0.1426158763877305,4.4315119925213375,69.17845732542219,5.794713907896636,0.0,4.0,0.013692377909630304,0.0,0.3286170698311274,100.0,0.11746275516326928,17.4350909803699,12.967877532128004
30.4,16.97643575350071,0.0,13.4,1.0271087814950426,1.2164423631326555,5.2329982595108975,4.0,4.0,37305.0,81.56070258335795,0.605079856,0.436220362,0.0,False,0.197002744,0.021595667655434192,0.0422149,13.626967050584316,0.0,0.6905524150280568,0.0,4.0,0.02777168991182959,1.15655853314528,2.7193521519644355,0.3631794016229366,0.028208744710860368,20.6,0.0140716,0.0,25.400000000000006,0.0,13.887131024202281,4.0,10.93452934248121,25.82795426739231,2.166964608756782,0.052394405366834304,0.703581228,0,2.4288015121574906,0.0,1.0728422716806902,1.251612403827161,1.4470742100156098,2.7566603192181693,0.0,4.0,0.049220211225020745,0.0422149,0.23344443038152696,0.0,1.5154985426567102,3.76865468839694,0.16524915033703189
35.4,16.97643575350071,50.0,13.4,1.0271087814950426,0.339205326406315,5.2329982595108975,4.0,4.0,53548.0,74.96437713579563,0.555713351,0.469269052,0.0,True,0.123491856,0.006240388926118154,0.0493967,2.6846399253496087,50.0,2.052276698701007,0.0,4.0,0.07175141635572096,0.914844109748693,2.7193521519644355,1.9331928324358725,0.024450176652526315,14.0,0.0246984,50.0,25.400000000000006,0.0,11.8986671374349,4.0,10.93452934248121,23.58927152818935,6.943021713768281,0.07435002800191065,0.691554392,0,11.91339191361168,0.0,0.5322598004148406,4.048963832588074,19.94123803639207,3.4673392169905797,50.0,4.0,0.06304931717589499,0.0,0.6481469805682005,50.0,0.5312798460806729,18.995960540896057,6.397966945965069
37.7,16.97643575350071,0.0,17.8,1.0271087814950426,3.3247214175735276,5.2329982595108975,4.0,4.0,36840.0,61.348156267125965,0.715554024,0.530040018,0.0,False,0.106008004,0.0012112890143599678,0.053004,1.8737440956183615,0.0,3.935450427714318,0.0,4.0,0.009424518485040764,1.19053929884083,2.7193521519644355,2.2018560401326575,0.07951653944020357,24.4,0.026502,0.0,25.400000000000006,0.0,15.167410423027741,4.0,10.93452934248121,22.64933844828936,7.219940028337117,0.2922054590244552,0.768558026,0,7.868070175702732,0.0,0.3585441829438712,3.136732646440747,31.738824082048072,4.0093011367225335,0.0,4.0,0.031316057308384875,0.0,0.22443174404342495,0.0,0.2517974167463702,13.201741703268405,4.6722860855709705
35.1,16.97643575350071,33.3333333333333,16.8,1.0271087814950426,0.35621947716173513,5.2329982595108975,4.0,4.0,42145.0,79.27702767404003,0.763056476,0.550559736,0.0,True,0.125566256,0.005105473505577248,0.086930485,3.3007756391841427,33.3333333333333,3.612079170747241,0.0,4.0,0.12788920668119985,1.14643864643865,2.7193521519644355,4.350987467858661,0.02925002925002925,19.0,0.0193179,66.6666666666667,25.400000000000006,0.0,15.807718088671837,4.0,10.93452934248121,22.968495643014457,9.40061662634827,0.058637126936002294,0.656808106,0,17.98517777441961,33.3333333333333,0.5869546424742115,4.723753559600478,15.049315330843626,3.236266680360548,33.3333333333333,4.0,0.028727377190462512,0.0482947,0.629129560471129,66.6666666666667,0.4955053888754879,22.301854659492676,3.5380904339872643
33.7,16.97643575350071,0.0,15.1,1.0271087814950426,0.2726059973319413,5.2329982595108975,4.0,4.0,37085.0,86.0274926048373,0.53336494,0.53336494,0.0,False,0.296313856,0.0,0.0,1.1832260309726814,0.0,0.7961257449073633,0.0,4.0,0.0,0.715177887908457,2.7193521519644355,0.41401506616748274,0.06043756799226399,20.4,0.0592628,0.0,25.400000000000006,0.0,17.887593527057597,4.0,10.93452934248121,22.255089611971464,1.354458698693846,0.0,0.474102169,0,1.6690480526468998,0.0,0.04665751804145131,0.5262594861071522,11.356649846296618,6.266506819350999,0.0,4.0,0.0,0.0,0.21460472130386868,0.0,0.03440074480388446,2.3628951514808536,0.6471895885692129
33.2,16.97643575350071,50.0,13.9,1.0271087814950426,0.3816553116326016,5.2329982595108975,4.0,4.0,38535.0,79.63979308604593,0.569602228,0.506313091,0.0,False,0.253156546,0.0006555960967180545,0.094933705,14.856169568508706,50.0,2.0673816992437573,0.0,4.0,0.04778765652274414,1.02757050714557,2.7193521519644355,1.5668730307062766,0.0632351081320349,21.1,0.0316446,50.0,25.400000000000006,50.0,15.218899823366137,4.0,10.93452934248121,24.81390360837749,4.120619393856075,0.13121466307512145,0.506313091,0,9.691881870102163,50.0,1.4283838733279965,2.897740583093414,3.819707292455211,3.7128103535906885,0.0,4.0,0.0063083522583901085,0.0316446,0.16086298258894777,50.0,1.8836563230510095,11.555140475788987,0.2552168103253725
46.3,16.97643575350071,0.0,21.0,1.0271087814950426,0.12161415146489774,5.2329982595108975,4.0,4.0,25398.0,17.26920950801548,0.11691804,0.233836081,0.0,False,0.233836081,0.0,0.0,0.7628524046434495,0.0,12.257140033186264,50.0,4.0,0.02131554024182554,2.01852291617193,2.7193521519644355,5.257263689057845,0.23747328425552125,37.7,0.0,0.0,25.400000000000006,0.0,16.07517965726921,4.0,10.93452934248121,24.25649530127142,21.342475716602983,0.11204460244066115,1.403016485,0,4.524845206100276,0.0,0.1428476312789309,7.972493405091553,81.24930901050304,8.343311725592004,0.0,4.0,0.0,0.0,0.16583747927031509,50.0,0.2250420647217612,32.75833066761382,27.957277671180652
40.4,16.97643575350071,100.0,16.0,1.0271087814950426,0.14593908629441624,5.2329982595108975,4.0,4.0,35470.0,39.42258883248731,0.461011591,0.263435195,0.0,True,0.197576396,0.006345177664974619,0.065858799,0.8883248730964468,100.0,1.6153142099164037,0.0,4.0,0.0,0.975343320848939,2.7193521519644355,1.8717534809287502,0.06688068485821294,28.5,0.0,100.0,25.400000000000006,0.0,15.038071065989847,4.0,10.93452934248121,24.841370558375633,4.647506988087107,0.006467625600893591,0.987881981,0,8.002593594992259,0.0,0.07227919731662247,2.7188694126330075,58.78807106598985,9.59633824115071,0.0,4.0,0.006345177664974619,0.0,0.2220812182741117,0.0,0.07806165456238388,11.830846128694542,3.743160527177525
35.8,16.97643575350071,0.0,18.7,1.0271087814950426,0.31210264709282165,5.2329982595108975,4.0,4.0,42501.0,67.80141024159056,0.581733566,0.639906923,0.0,True,0.17452007,0.0006799970244788696,0.0,2.248294994798289,0.0,0.9197628174572549,0.0,4.0,0.0,0.873922162666045,2.7193521519644355,1.0116582030559298,0.11652295502213937,17.0,0.0,0.0,25.400000000000006,0.0,17.593341810195355,4.0,10.93452934248121,22.644780950179168,2.142167970256265,0.025618423454231532,0.872600349,0,3.4855279015228358,0.0,0.050992868673952946,0.8482047998698821,28.407120564096637,4.541688785004347,50.0,4.0,0.011559357299734134,0.0581734,0.260085539244018,0.0,0.02780468787575766,4.655371795454584,1.0925526255414346
32.8,16.97643575350071,100.0,13.7,1.0271087814950426,0.3870129102779994,5.2329982595108975,4.0,4.0,43568.0,68.66869528395718,0.930964652,0.739013177,0.0,True,0.15356118,0.010279799691539583,0.067183016,2.9493731966478576,66.6666666666667,1.8081904160149234,0.0,4.0,0.2901328478207993,1.33181492017119,2.7193521519644355,2.443983910563581,0.028830629660951797,18.3,0.0287927,100.0,25.400000000000006,0.0,14.451436280737,4.0,10.93452934248121,24.546269215240233,6.282605938095543,0.055984752458242096,0.64303744,0,13.174051424011049,33.3333333333333,0.5888417538083734,4.417500651082937,25.64132864584872,2.2414950813933046,100.0,4.0,0.042344924025328176,0.0575854,0.7937211340561513,100.0,0.6776918782482909,18.061340106091762,3.942049527240913
32.0,16.97643575350071,0.0,14.9,1.0271087814950426,1.2775471095496647,5.2329982595108975,4.0,4.0,40201.0,90.06143498600335,0.550650337,0.474698566,0.0,False,0.208867369,0.006967072672588348,0.0,2.515640558363237,0.0,1.0631989816759078,0.0,4.0,0.04034188518704924,1.01173807971153,2.7193521519644355,1.2254761308777011,0.019179868809697343,18.4,0.0189879,0.0,25.400000000000006,0.0,16.48223645894001,4.0,10.93452934248121,22.51676780581284,3.2725105417022373,0.11716139018655382,0.892433305,0,6.885463369022771,0.0,0.42252948469809115,1.8061140200058394,3.3272587220771412,3.513836919596346,0.0,4.0,0.05448362673079452,0.0,0.30999304864072746,0.0,0.39128176598352904,7.926365825835047,0.45390261684511246
33.2,16.97643575350071,52.9411764705882,13.0,1.0271087814950426,0.21732329383749505,5.2329982595108975,4.0,4.0,48415.0,51.667512065922914,0.971559929,0.569013292,5.88235294117647,True,0.163439988,0.012158637101733573,0.105933326,3.870814894011232,52.9411764705882,5.257638033235522,0.0,4.0,0.27458497677747823,0.901664490845123,2.7193521519644355,3.944113475311041,0.025776283090303418,18.0,0.0287533,58.8235294117647,25.400000000000006,23.5294117647059,13.127936749961275,4.0,10.93452934248121,23.46787837185215,12.27159061439927,0.0724328275048891,0.694619949,0,14.413184735764686,35.2941176470588,0.9684624146264014,7.575607912946181,41.841340327366936,2.742853707431759,47.0588235294118,4.0,0.023387691999283183,0.0529667,1.3797219598278423,35.2941176470588,1.0779104279573388,31.232875774504382,15.49205221658066
